"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","DROPERIDOL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","DROPERIDOL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","DROPERIDOL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","DROPERIDOL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","n_events",16
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ECOTRIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ERYTHROMYCIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","n_events",11
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTRADIOL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","n_events",26
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ESTROGEN NOS","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","EUCERIN CREME","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","FELDENE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GARLIC","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINKGO BILOBA","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GINSENG","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLUCOPHAGE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GLYBURIDE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUAIFENESIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","GUIATUSS","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","n_subjects",3
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","n_events",17
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HERBAL PREPARATION","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","n_events",12
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HOMEOPATIC PREPARATION","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCHLOROTHIAZIDE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE VALERATE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","n_subjects",5
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","pct_subjects",5.81395348837209
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","n_events",32
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYDROCORTISONE, TOPICAL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","HYGROTON","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","n_subjects",6
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","pct_subjects",6.97674418604651
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","n_events",60
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IBUPROFEN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ICY HOT","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMITREX","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","n_events",9
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","n_events",2
