"group1","variable","variable_level","context","stat_name","stat"
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","n_subjects",6
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","pct_subjects",6.97674418604651
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","n_events",12
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS","incidence","n_events",0
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",4
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",4.65116279069767
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",9
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","n_subjects",2
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION","incidence","n_events",0
"Placebo","SOC","INVESTIGATIONS","incidence","n_subjects",10
"Placebo","SOC","INVESTIGATIONS","incidence","pct_subjects",11.6279069767442
"Placebo","SOC","INVESTIGATIONS","incidence","n_events",19
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","n_subjects",4
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","pct_subjects",4.65116279069767
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","n_subjects",2
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","n_subjects",0
