"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [PROBABLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [PROBABLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [PROBABLE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [PROBABLE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [POSSIBLE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [POSSIBLE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [POSSIBLE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [NONE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [REMOTE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","n_subjects",2
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [NONE]","incidence","n_events",0
"Placebo","SOC","HEPATOBILIARY DISORDERS","incidence","n_subjects",1
"Placebo","SOC","HEPATOBILIARY DISORDERS","incidence","pct_subjects",1.16279069767442
"Placebo","SOC","HEPATOBILIARY DISORDERS","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_events",0
"Placebo","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","n_subjects",1
"Placebo","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [REMOTE]","incidence","n_events",0
"Placebo","SOC","INFECTIONS AND INFESTATIONS","incidence","n_subjects",16
"Placebo","SOC","INFECTIONS AND INFESTATIONS","incidence","pct_subjects",18.6046511627907
"Placebo","SOC","INFECTIONS AND INFESTATIONS","incidence","n_events",35
"Zanomaline Low Dose (54 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [REMOTE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [REMOTE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","n_subjects",4
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","pct_subjects",4.65116279069767
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","n_subjects",3
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","pct_subjects",3.48837209302326
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","n_events",5
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [REMOTE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [NONE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [REMOTE]","incidence","n_events",0
