"group1","variable","variable_level","context","stat_name","stat"
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0786","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0788","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","n_subjects",3
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0800","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0803","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","n_subjects",3
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0809","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0817","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0823","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0825","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0827","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","n_subjects",2
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0829","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0837","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","n_subjects",5
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","pct_subjects",5.81395348837209
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","n_events",5
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0841","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0844","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0848","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0862","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0864","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0881","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","n_subjects",2
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0884","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0888","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0891","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0910","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0914","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0918","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","n_subjects",7
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","pct_subjects",8.13953488372093
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","n_events",8
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0919","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0925","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","n_subjects",3
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0929","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","n_subjects",7
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","pct_subjects",8.13953488372093
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0936","incidence","n_subjects",0
