"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA [MODERATE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS [MODERATE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","n_subjects",2
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA [MILD]","incidence","n_events",0
"Placebo","SOC","HEPATOBILIARY DISORDERS","incidence","n_subjects",1
"Placebo","SOC","HEPATOBILIARY DISORDERS","incidence","pct_subjects",1.16279069767442
"Placebo","SOC","HEPATOBILIARY DISORDERS","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","HEPATOBILIARY DISORDERS","incidence","n_events",0
"Placebo","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","n_subjects",1
"Placebo","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA [MODERATE]","incidence","n_events",0
"Placebo","SOC","INFECTIONS AND INFESTATIONS","incidence","n_subjects",16
"Placebo","SOC","INFECTIONS AND INFESTATIONS","incidence","pct_subjects",18.6046511627907
"Placebo","SOC","INFECTIONS AND INFESTATIONS","incidence","n_events",19
"Zanomaline Low Dose (54 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INFECTIONS AND INFESTATIONS","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","BRONCHITIS [MODERATE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CERVICITIS [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","CYSTITIS [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","EAR INFECTION [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","GASTROENTERITIS VIRAL [MODERATE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","INFLUENZA [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","LOCALISED INFECTION [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","NASOPHARYNGITIS [MODERATE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","n_subjects",4
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","pct_subjects",4.65116279069767
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","UPPER RESPIRATORY TRACT INFECTION [MODERATE]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","n_subjects",2
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","URINARY TRACT INFECTION [MILD]","incidence","n_events",0
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [MILD]","incidence","n_events",0
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",4
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",4.65116279069767
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",0
